Date,Price,Open,High,Low,Vol.,Change %,,Date2,Price2,,Date(Month),Date(Year),,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
6/19/2018,353.75,355.75,357.75,338.75,334.34,-0.006,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/18/2018,356,359.5,362,354,177.75,-0.015,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/15/2018,361.25,364.5,368.25,355.25,297.48,-0.005,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/14/2018,363,374,374.75,362.5,357.6,-0.035,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/13/2018,376,377.5,379.75,373.25,227.65,-0.004,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/12/2018,377.5,368,379.5,367.25,310.11,0.028,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/11/2018,367.25,376.5,379,366.75,294.91,-0.028,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/8/2018,377.75,376.25,379,373.5,177.41,0.004,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/7/2018,376.25,379,382,374.25,300.59,-0.005,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/6/2018,378.25,384.25,386.5,378,227.3,-0.014,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/5/2018,383.75,380.75,385.25,380,212.44,0.008,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/4/2018,380.75,389.75,389.75,380.5,266.55,-0.028,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
6/1/2018,391.5,393.75,397,390.75,172.12,-0.006,,,,,6,2018,,,,,,,,,,,,,,,,,,,,,
5/31/2018,394,393.5,398.5,393.25,195.81,0.001,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/30/2018,393.5,398.25,398.5,390.75,293,-0.016,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/29/2018,400,408.75,410,397.5,242.71,-0.015,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/25/2018,406,404,406.75,403.25,129.41,0.004,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/24/2018,404.25,408.25,412.25,403.75,236.84,-0.01,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/23/2018,408.5,404.5,409,403,163.38,0.009,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/22/2018,404.75,402.25,407,401,166.3,0.005,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/21/2018,402.75,405.5,407.5,401.25,181.09,0.001,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/18/2018,402.5,395.25,403.5,395,181.91,0.018,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/17/2018,395.25,399,402,395,147.54,-0.01,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/16/2018,399.25,401.75,404.75,398,171.92,-0.008,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/15/2018,402.25,396.25,402.5,396,190.99,0.034,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/14/2018,389,388.5,388.75,387.5,0.2,-0.002,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/11/2018,389.75,394,394.75,389.75,0.5,-0.013,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/10/2018,394.75,395.5,399.75,393.25,0.6,0,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/9/2018,394.75,396.25,397,394,0.91,-0.002,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/8/2018,395.5,392.75,396,391.25,2.02,0.006,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/7/2018,393.25,397.25,397.5,393.25,1.96,-0.014,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/4/2018,398.75,399.5,400,397.5,2.09,-0.002,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/3/2018,399.5,396,399.5,395,1.32,0.009,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/2/2018,396,396.25,397.25,395,3.18,-0.002,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
5/1/2018,396.75,393,397,391.5,7.5,0.011,,,,,5,2018,,,,,,,,,,,,,,,,,,,,,
4/30/2018,392.5,390.75,395.75,390.5,19.34,0.008,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/27/2018,389.5,385.25,390.5,385.25,165.58,0.009,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/26/2018,386,386,387,384,132,-0.001,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/25/2018,386.5,381,387.25,380.5,148.79,0.014,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/24/2018,381.25,378.5,381.5,377,115.02,0.007,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/23/2018,378.5,376.5,379.25,376.25,151.35,0.005,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/20/2018,376.5,381.25,381.75,376.25,156.69,-0.014,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/19/2018,382,382.75,383.5,380.75,113.02,-0.003,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/18/2018,383,380.75,383.5,380,142.85,0.007,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/17/2018,380.25,383,384.5,379.75,239.87,-0.006,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/16/2018,382.5,385,386.25,382,175.61,-0.01,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/13/2018,386.25,388.5,389.25,385,233.79,-0.006,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/12/2018,388.75,386.5,389.25,385,201.8,0.005,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/11/2018,387,389.25,390.5,385.75,158.05,-0.006,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/10/2018,389.25,390,392.25,388.5,272.8,-0.004,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/9/2018,390.75,389.75,392.5,388.75,215.39,0.006,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/6/2018,388.5,382,390,382,309.02,-0.003,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/5/2018,389.5,382,389.5,380.75,263.91,0.022,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/4/2018,381,388,389,372,367,-0.019,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/3/2018,388.5,387,392,386.75,211.5,0.003,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
4/2/2018,387.25,389.25,392.5,387,207.53,-0.001,,,,,4,2018,,,,,,,,,,,,,,,,,,,,,
3/29/2018,387.75,373.75,389.25,373.75,377.91,0.038,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/28/2018,373.5,374.25,375,372,173.54,-0.001,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/27/2018,374,374,376,372.25,134.33,0,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/26/2018,374,378.5,380.75,373.5,183.53,-0.009,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/23/2018,377.25,376.25,378.25,369.25,279.2,0.003,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/22/2018,376,375.5,377.5,374,161.68,0.003,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/21/2018,375,375,375.75,373.75,149.27,0.001,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/20/2018,374.5,375.25,377,373.25,204.62,-0.001,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/19/2018,375,382,382,374.75,245.78,-0.02,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/16/2018,382.75,386.25,387.5,382.5,150.93,-0.01,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/15/2018,386.75,388.25,390.75,385.5,182.45,0.009,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/14/2018,383.5,386.5,386.5,384.25,0.24,-0.005,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/13/2018,385.5,383.75,388.75,383.5,2.04,0.003,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/12/2018,384.25,382.75,384.25,380.5,1.46,0.003,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/9/2018,383,385,385.25,382.5,2.98,-0.007,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/8/2018,385.75,378.5,385.75,378,2.39,0.017,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/7/2018,379.25,378.75,380.75,378.5,4.26,-0.001,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/6/2018,379.75,377.75,380.25,377.25,2.3,0.004,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/5/2018,378.25,376.25,378.5,374.75,8.18,0.003,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/2/2018,377.25,377.75,380.25,376,5.92,-0.004,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
3/1/2018,378.75,374,379,372,8.65,0.011,,,,,3,2018,,,,,,,,,,,,,,,,,,,,,
2/28/2018,374.5,370.5,376.75,369.75,20.8,0.011,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/27/2018,370.5,368.25,371,367.75,240.12,0.005,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/26/2018,368.5,366.5,370,366.5,318.91,0.006,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/23/2018,366.25,366.25,367.75,365.25,212.35,-0.001,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/22/2018,366.75,365.5,367,364.25,229.12,0.003,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/21/2018,365.75,365.75,368.5,364.25,266.66,0.001,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/20/2018,365.5,369,370,365.25,319.32,-0.005,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/16/2018,367.5,368,368.5,366.5,185.26,-0.001,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/15/2018,367.75,367,368.75,365.5,193.48,0.001,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/14/2018,367.25,366.5,368.5,364.75,173.64,0.001,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/13/2018,366.75,366.5,368.5,366,257.67,-0.001,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/12/2018,367,365,367,364.25,264.08,0.014,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/9/2018,362,364.75,365.5,361.5,254.7,-0.01,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/8/2018,365.75,365,367.75,364.5,341.48,0.001,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/7/2018,365.25,363.75,365.75,362.5,478.33,0.005,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/6/2018,363.5,358.75,364,356.25,236.19,0.013,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/5/2018,358.75,359.5,360.75,357.25,260.35,-0.008,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/2/2018,361.5,361,362.5,359.5,198.99,-0.001,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
2/1/2018,361.75,360.75,362,358.5,254.88,0.001,,,,,2,2018,,,,,,,,,,,,,,,,,,,,,
1/31/2018,361.5,361.5,362,359.5,180.49,0,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/30/2018,361.5,359.5,362.25,359,223.19,0.008,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/29/2018,358.75,356.75,359.25,356.75,179.93,0.006,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/26/2018,356.5,355,357,354.5,140.79,0.004,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/25/2018,355.25,356,358,354.5,223.61,-0.004,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/24/2018,356.5,351.25,357,349.75,326.3,0.015,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/23/2018,351.25,351.75,352,349.5,204.57,-0.002,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/22/2018,352,353.5,354.5,351.25,177.59,-0.001,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/19/2018,352.5,351.5,354,351.25,145.95,0.003,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/18/2018,351.5,352.5,354,350.5,186.65,-0.004,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/17/2018,353,348.5,353.25,348.25,236.71,0.014,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/16/2018,348.25,347.25,349.25,346,179.43,0.006,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/12/2018,346.25,348.75,350,345.5,216.39,-0.007,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/11/2018,348.75,349,350.5,348,159.18,-0.001,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/10/2018,349,348.75,350,348,145.55,0,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/9/2018,349,347.5,350,347.25,150.41,0.005,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/8/2018,347.25,350.75,351.5,346.75,274.88,-0.011,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/5/2018,351.25,350.75,352.25,350.25,143.91,0.001,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/4/2018,351,353,353.5,350.25,179.97,-0.006,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/3/2018,353,353,354.75,352.25,138.59,-0.001,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
1/2/2018,353.25,351.25,354,350.5,150.14,0.007,,,,,1,2018,,,,,,,,,,,,,,,,,,,,,
12/29/2017,350.75,351.25,351.5,350.25,100.18,-0.004,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/28/2017,352,353,353.5,350,102.49,-0.005,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/27/2017,353.75,352,354.25,351.75,93.75,0.003,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/26/2017,352.75,352,353.25,351,65.86,0.002,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/22/2017,352,350.75,352.5,350.5,67.47,0.002,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/21/2017,351.25,349,351.75,348.5,110.47,0.006,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/20/2017,349.25,347.5,349.75,347.25,110.06,0.005,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/19/2017,347.5,346.75,348.75,346.5,82.27,0.001,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/18/2017,347,347.25,348.75,346.5,97.58,-0.001,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/15/2017,347.5,348.75,350.75,346.5,133.62,0.034,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/14/2017,336.25,337,338,336.25,0.15,-0.002,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/13/2017,336.75,337.25,337.5,336.5,0.36,0.003,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/12/2017,335.75,336.5,340.75,335.25,0.85,-0.002,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/11/2017,336.5,340,340,336,1.06,-0.01,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/8/2017,340,338.5,341.25,338.5,1.28,0.004,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/7/2017,338.75,339,340,337.5,2.89,-0.002,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/6/2017,339.25,339,341.5,337.75,5.52,-0.002,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/5/2017,339.75,339.75,343,338.5,7.54,0.001,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/4/2017,339.5,344.75,346,338.75,9.37,-0.015,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
12/1/2017,344.75,341.75,345.25,341,10.23,0.009,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,
11/30/2017,341.75,339.25,343,337.5,26.04,0.008,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/29/2017,339,335.75,340,335.5,234.59,0.008,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/28/2017,336.25,339,339.5,335.75,183.16,-0.007,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/27/2017,338.75,342.5,342.5,338.5,281.56,-0.01,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/24/2017,342.25,344.25,345.75,339.75,163.45,-0.009,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/22/2017,345.25,344.25,347,344,184.44,0.001,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/21/2017,345,344,345.75,342.75,257.46,0,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/20/2017,345,342.5,345.25,341.5,289.33,0.006,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/17/2017,343,336.5,343.5,336.5,352.93,0.019,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/16/2017,336.5,338.25,339,336.25,186.66,-0.005,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/15/2017,338.25,337.25,339,337,217.01,0.002,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/14/2017,337.5,342,342.25,337.25,220.98,-0.014,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/13/2017,342.25,343.5,344,341.5,289.72,-0.004,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/10/2017,343.5,341.75,344,341,349.16,0.006,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/9/2017,341.5,347.5,349.75,340.75,475.09,-0.019,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/8/2017,348.25,347.5,349,345.75,219.59,0.001,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/7/2017,347.75,347.75,348.25,346.25,297.24,-0.001,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/6/2017,348,348.5,350.25,347.75,204.48,-0.001,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/3/2017,348.25,350.25,351,347.5,200.48,-0.006,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/2/2017,350.5,347.75,352,347.5,162.58,0.007,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
11/1/2017,348.25,345.75,349.25,345.25,213.76,0.007,,,,,11,2017,,,,,,,,,,,,,,,,,,,,,
10/31/2017,345.75,348,348.75,345.5,174.83,-0.009,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/30/2017,348.75,348.5,349.75,347.25,122.26,0,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/27/2017,348.75,350.25,350.25,347.5,171.57,-0.005,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/26/2017,350.5,350.75,352,349.5,148.53,-0.001,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/25/2017,351,352.5,355.25,350.5,200.92,-0.005,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/24/2017,352.75,351,353,349.5,214.41,0.004,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/23/2017,351.25,344.25,351.75,343,256.75,0.02,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/20/2017,344.5,349,350,344.25,192.81,-0.013,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/19/2017,349,348.75,351.5,348.5,128.71,0.001,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/18/2017,348.5,350.25,350.5,347.75,132.78,-0.004,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/17/2017,350,350.25,351.75,348.5,137.78,-0.001,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/16/2017,350.5,352.75,353.25,349.75,142.22,-0.006,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/13/2017,352.75,348.5,353.5,348.25,155.34,0.011,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/12/2017,349,346,354,342.5,332.72,0.009,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/11/2017,346,348.75,349,345.5,164.71,-0.009,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/10/2017,349.25,349,351.25,348.25,113.93,-0.001,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/9/2017,349.5,350.5,351.75,348,111.79,-0.001,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/6/2017,350,349.25,351,348.5,140.44,0.001,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/5/2017,349.5,348.25,351.25,347.5,112.67,0.004,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/4/2017,348.25,349.25,349.5,346,168.21,-0.004,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/3/2017,349.5,351.5,351.5,348.75,191.4,-0.006,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
10/2/2017,351.5,354.75,356.25,351,187.89,-0.011,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,
9/29/2017,355.25,352.25,358,350,241.96,0.008,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/28/2017,352.5,353.25,353.75,350.5,134.8,-0.004,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/27/2017,354,352,354.5,348.5,186.06,0.005,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/26/2017,352.25,352.75,355.5,351.5,176.19,-0.004,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/25/2017,353.75,352.75,355,351.25,109.53,0.001,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/22/2017,353.5,349.75,356.25,349.5,138.98,0.009,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/21/2017,350.25,349.5,351.25,348.5,93.44,0.001,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/20/2017,350,348,351.5,347.25,112.07,0.005,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/19/2017,348.25,351,353.25,346.5,159.68,-0.009,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/18/2017,351.5,353.25,355.5,350.5,113.07,-0.009,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/15/2017,354.75,353.5,355.5,352.5,117.68,0.038,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/14/2017,341.75,343.25,343.25,341.25,0.05,0.01,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/13/2017,338.5,339.5,344.25,339.25,0.25,-0.004,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/12/2017,340,346,346,336,0.45,-0.016,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/11/2017,345.5,345.25,346.5,342.75,0.75,0.004,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/8/2017,344.25,342.25,345.5,342.25,0.78,0.007,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/7/2017,341.75,346.75,346.75,341.75,1.75,-0.015,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/6/2017,347,343.75,347.25,342,2.89,0.008,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/5/2017,344.25,343.25,345.75,341.25,4.61,0.013,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
9/1/2017,340,341.5,345.5,338,7.81,-0.007,,,,,9,2017,,,,,,,,,,,,,,,,,,,,,
8/31/2017,342.25,329.25,342.75,328.5,14.61,0.039,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/30/2017,329.5,333,334,329,159.95,-0.012,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/29/2017,333.5,335.5,336,332,130.11,-0.007,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/28/2017,336,338.75,340.25,335.5,113.74,-0.008,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/25/2017,338.75,342,342.75,338,124.31,-0.01,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/24/2017,342,341.5,342.75,340.25,107.37,0,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/23/2017,342,346.25,348.75,341.5,87.53,-0.012,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/22/2017,346,349,351,346,119.93,-0.009,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/21/2017,349,350.5,350.75,346.5,97.33,-0.009,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/18/2017,352,350,352.5,349.75,132.65,0.004,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/17/2017,350.5,352.5,353.75,349.5,84.68,-0.006,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/16/2017,352.5,355,356.75,349.25,159.75,-0.008,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/15/2017,355.25,361,361,354,112.63,-0.021,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/14/2017,362.75,358.75,363,356,95.28,0.006,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/11/2017,360.75,358.75,361.5,357.25,130.81,0.01,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/10/2017,357.25,371.75,375.5,356.5,316.36,-0.04,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/9/2017,372.25,369,372.5,368.75,182.89,0.007,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/8/2017,369.75,372.5,374.25,368.25,185.79,-0.007,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/7/2017,372.25,368.75,372.5,368.25,150.03,0.016,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/4/2017,366.5,363.5,368,363.25,101.34,0.008,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/3/2017,363.5,365,367.25,361.25,156.6,-0.004,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/2/2017,365,364.5,367.25,363.75,93.63,0.007,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
8/1/2017,362.5,369.25,371.5,366,108.46,-0.022,,,,,8,2017,,,,,,,,,,,,,,,,,,,,,
7/31/2017,370.75,371,372.25,367.5,81.96,-0.009,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/28/2017,374.25,373.75,377,373,71.01,0,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/27/2017,374.25,374,377.25,373,77.17,0.004,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/26/2017,372.75,368.5,373.25,366,102.55,0.011,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/25/2017,368.75,382,383.75,368.5,123.05,-0.023,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/24/2017,377.25,375.5,377.5,371,124.95,-0.007,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/21/2017,379.75,390.5,391,378.5,147.01,-0.029,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/20/2017,391,382.5,393.25,380.5,139.46,0.022,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/19/2017,382.5,376.5,389,374.25,139.74,0.015,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/18/2017,377,380.75,388.75,375.25,154.63,0.005,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
7/17/2017,375,375.75,378.75,370.5,113.7,0.027,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,
